"year","zone","indicator","measure","value"
"2009","S01002224","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002224","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002224","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002224","Accidental Dwelling Fires Per 100,000 Population","Ratio","114.3"
"2011","S01002224","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002224","Accidental Dwelling Fires Per 100,000 Population","Ratio","214.8"
"2010","S01002225","Number Of All Fires","Count",13
"2009","S01002225","Number Of All Fires","Count",14
"2012","S01002225","Number Of All Fires","Count",3
"2011","S01002225","Number Of All Fires","Count",9
"2010","S01002225","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",703
"2011","S01002225","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","706.4"
"2009","S01002225","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","987.4"
"2012","S01002225","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","99.4"
"2009","S01002225","Accidental Dwelling Fires Per 100,000 Population","Ratio","89.8"
"2010","S01002225","Accidental Dwelling Fires Per 100,000 Population","Ratio","263.6"
"2011","S01002225","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002225","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002226","Number Of All Fires","Count",2
"2009","S01002226","Number Of All Fires","Count",2
"2012","S01002226","Number Of All Fires","Count",1
"2011","S01002226","Number Of All Fires","Count",1
"2010","S01002226","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","89.8"
"2011","S01002226","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002226","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","92.2"
"2012","S01002226","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","88.2"
"2009","S01002226","Accidental Dwelling Fires Per 100,000 Population","Ratio","92.2"
"2010","S01002226","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002226","Accidental Dwelling Fires Per 100,000 Population","Ratio","92.5"
"2012","S01002226","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002227","Number Of All Fires","Count",5
"2009","S01002227","Number Of All Fires","Count",4
"2012","S01002227","Number Of All Fires","Count",5
"2011","S01002227","Number Of All Fires","Count",3
"2010","S01002227","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","252.2"
"2011","S01002227","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","121.2"
"2009","S01002227","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","471.1"
"2012","S01002227","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",241
"2009","S01002227","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002227","Accidental Dwelling Fires Per 100,000 Population","Ratio","252.2"
"2011","S01002227","Accidental Dwelling Fires Per 100,000 Population","Ratio","242.4"
"2012","S01002227","Accidental Dwelling Fires Per 100,000 Population","Ratio","361.4"
"2010","S01002228","Number Of All Fires","Count",1
"2009","S01002228","Number Of All Fires","Count",4
"2012","S01002228","Number Of All Fires","Count",0
"2011","S01002228","Number Of All Fires","Count",3
"2010","S01002228","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002228","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","102.6"
"2009","S01002228","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",200
"2012","S01002228","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002228","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002228","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002228","Accidental Dwelling Fires Per 100,000 Population","Ratio","205.1"
"2012","S01002228","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002229","Number Of All Fires","Count",2
"2009","S01002229","Number Of All Fires","Count",1
"2012","S01002229","Number Of All Fires","Count",2
"2011","S01002229","Number Of All Fires","Count",0
"2010","S01002229","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","138.7"
"2011","S01002229","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002229","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01002229","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","278.6"
"2009","S01002229","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002229","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002229","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002229","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002230","Number Of All Fires","Count",4
"2009","S01002230","Number Of All Fires","Count",3
"2012","S01002230","Number Of All Fires","Count",2
"2011","S01002230","Number Of All Fires","Count",1
"2010","S01002230","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","186.7"
"2011","S01002230","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","97.9"
"2009","S01002230","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","285.2"
"2012","S01002230","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002230","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002230","Accidental Dwelling Fires Per 100,000 Population","Ratio","93.4"
"2011","S01002230","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002230","Accidental Dwelling Fires Per 100,000 Population","Ratio","93.6"
"2010","S01002231","Number Of All Fires","Count",5
"2009","S01002231","Number Of All Fires","Count",6
"2012","S01002231","Number Of All Fires","Count",0
"2011","S01002231","Number Of All Fires","Count",8
"2010","S01002231","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002231","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","245.3"
"2009","S01002231","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","225.7"
"2012","S01002231","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002231","Accidental Dwelling Fires Per 100,000 Population","Ratio","75.2"
"2010","S01002231","Accidental Dwelling Fires Per 100,000 Population","Ratio","219.1"
"2011","S01002231","Accidental Dwelling Fires Per 100,000 Population","Ratio","245.3"
"2012","S01002231","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002232","Number Of All Fires","Count",7
"2009","S01002232","Number Of All Fires","Count",8
"2012","S01002232","Number Of All Fires","Count",5
"2011","S01002232","Number Of All Fires","Count",6
"2010","S01002232","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","802.8"
"2011","S01002232","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","665.9"
"2009","S01002232","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","696.9"
"2012","S01002232","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","426.9"
"2009","S01002232","Accidental Dwelling Fires Per 100,000 Population","Ratio","116.1"
"2010","S01002232","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002232","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002232","Accidental Dwelling Fires Per 100,000 Population","Ratio","106.7"
"2010","S01002233","Number Of All Fires","Count",4
"2009","S01002233","Number Of All Fires","Count",7
"2012","S01002233","Number Of All Fires","Count",7
"2011","S01002233","Number Of All Fires","Count",5
"2010","S01002233","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","175.7"
"2011","S01002233","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","402.8"
"2009","S01002233","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","540.5"
"2012","S01002233","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002233","Accidental Dwelling Fires Per 100,000 Population","Ratio","90.1"
"2010","S01002233","Accidental Dwelling Fires Per 100,000 Population","Ratio","175.7"
"2011","S01002233","Accidental Dwelling Fires Per 100,000 Population","Ratio","100.7"
"2012","S01002233","Accidental Dwelling Fires Per 100,000 Population","Ratio","717.2"
"2010","S01002234","Number Of All Fires","Count",3
"2009","S01002234","Number Of All Fires","Count",15
"2012","S01002234","Number Of All Fires","Count",7
"2011","S01002234","Number Of All Fires","Count",3
"2010","S01002234","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","225.5"
"2011","S01002234","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","251.9"
"2009","S01002234","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1509.9"
"2012","S01002234","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","367.6"
"2009","S01002234","Accidental Dwelling Fires Per 100,000 Population","Ratio","116.1"
"2010","S01002234","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002234","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002234","Accidental Dwelling Fires Per 100,000 Population","Ratio","245.1"
"2010","S01002235","Number Of All Fires","Count",5
"2009","S01002235","Number Of All Fires","Count",3
"2012","S01002235","Number Of All Fires","Count",3
"2011","S01002235","Number Of All Fires","Count",6
"2010","S01002235","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","352.1"
"2011","S01002235","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002235","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","89.7"
"2012","S01002235","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002235","Accidental Dwelling Fires Per 100,000 Population","Ratio","89.7"
"2010","S01002235","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002235","Accidental Dwelling Fires Per 100,000 Population","Ratio",197
"2012","S01002235","Accidental Dwelling Fires Per 100,000 Population","Ratio","179.7"
"2010","S01002236","Number Of All Fires","Count",4
"2009","S01002236","Number Of All Fires","Count",3
"2012","S01002236","Number Of All Fires","Count",2
"2011","S01002236","Number Of All Fires","Count",9
"2010","S01002236","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",451
"2011","S01002236","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","948.4"
"2009","S01002236","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","109.8"
"2012","S01002236","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","203.5"
"2009","S01002236","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002236","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01002236","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002236","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002237","Number Of All Fires","Count",3
"2009","S01002237","Number Of All Fires","Count",10
"2012","S01002237","Number Of All Fires","Count",5
"2011","S01002237","Number Of All Fires","Count",2
"2010","S01002237","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","142.2"
"2011","S01002237","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002237","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","587.4"
"2012","S01002237","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","219.1"
"2009","S01002237","Accidental Dwelling Fires Per 100,000 Population","Ratio","146.8"
"2010","S01002237","Accidental Dwelling Fires Per 100,000 Population","Ratio","71.1"
"2011","S01002237","Accidental Dwelling Fires Per 100,000 Population","Ratio","148.9"
"2012","S01002237","Accidental Dwelling Fires Per 100,000 Population","Ratio","146.1"
"2010","S01002238","Number Of All Fires","Count",3
"2009","S01002238","Number Of All Fires","Count",3
"2012","S01002238","Number Of All Fires","Count",5
"2011","S01002238","Number Of All Fires","Count",6
"2010","S01002238","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","176.1"
"2011","S01002238","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","700.5"
"2009","S01002238","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","519.9"
"2012","S01002238","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","676.8"
"2009","S01002238","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002238","Accidental Dwelling Fires Per 100,000 Population","Ratio","352.1"
"2011","S01002238","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01002238","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01002239","Number Of All Fires","Count",5
"2009","S01002239","Number Of All Fires","Count",5
"2012","S01002239","Number Of All Fires","Count",12
"2011","S01002239","Number Of All Fires","Count",6
"2010","S01002239","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01002239","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",108
"2009","S01002239","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","312.5"
"2012","S01002239","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","715.7"
"2009","S01002239","Accidental Dwelling Fires Per 100,000 Population","Ratio","208.3"
"2010","S01002239","Accidental Dwelling Fires Per 100,000 Population","Ratio","428.7"
"2011","S01002239","Accidental Dwelling Fires Per 100,000 Population","Ratio",540
"2012","S01002239","Accidental Dwelling Fires Per 100,000 Population","Ratio","511.2"
"2010","S01002240","Number Of All Fires","Count",4
"2009","S01002240","Number Of All Fires","Count",10
"2012","S01002240","Number Of All Fires","Count",5
"2011","S01002240","Number Of All Fires","Count",2
"2010","S01002240","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","100.9"
"2011","S01002240","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01002240","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","506.1"
"2012","S01002240","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","205.3"
"2009","S01002240","Accidental Dwelling Fires Per 100,000 Population","Ratio","506.1"
"2010","S01002240","Accidental Dwelling Fires Per 100,000 Population","Ratio","302.7"
"2011","S01002240","Accidental Dwelling Fires Per 100,000 Population","Ratio","103.5"
"2012","S01002240","Accidental Dwelling Fires Per 100,000 Population","Ratio",308
